posel,miejsce,k1947_obecny,k1947_klub,k1947_lista,k1952_obecny,k1952_klub,k1952_lista,k1957_obecny,k1957_klub,k1957_lista,k1961_obecny,k1961_klub,k1961_lista,k1965_obecny,k1965_klub,k1965_lista,k1969_obecny,k1969_klub,k1969_lista,k1972_obecny,k1972_klub,k1972_lista,k1976_obecny,k1976_klub,k1976_lista,k1980_obecny,k1980_klub,k1980_lista,k1985_obecny,k1985_klub,k1985_lista,k1989_obecny,k1989_klub,k1989_lista,k1991_obecny,k1991_klub,k1991_lista,k1993_obecny,k1993_klub,k1993_lista,k1997_obecny,k1997_klub,k1997_lista,k2001_obecny,k2001_klub,k2001_lista,k2005_obecny,k2005_klub,k2005_lista,k2007_obecny,k2007_klub,k2007_lista,k2011_obecny,k2011_klub,k2011_lista,k2015_obecny,k2015_klub,k2015_lista,k2019_obecny,k2019_klub,k2019_lista,last_column
Izabela Leszczyna,"03-09-1962, Częstochowa",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,True,"Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni",Koalicja Obywatelska,AAAA
Jacek Brzezinka,"30-08-1966, Bytom",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Jacek Kozaczyński,"31-01-1968, Siedlce",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Jacek Osuch,"28-08-1958, Olkusz",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,AAAA
Jacek Pilch,"08-05-1974, Tuchów",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polska Jest Najważniejsza,Prawo i Sprawiedliwość,False,,,False,,,False,,,AAAA
Jacek Zacharewicz,"15-12-1964, Radomsko",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Jacek Żalek,"13-01-1973, Białystok",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Zjednoczona Prawica,Platforma Obywatelska,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,AAAA
Jan Bury  s. Antoniego,"20-02-1942, Bachryneszty",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,False,,,False,,,False,,,AAAA
Jan Bury  s. Józefa,"01-10-1963, Przeworsk",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Poselski Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,AAAA
Jan Dziedziczak,"03-08-1981, Warszawa",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,AAAA
Janina Okrągły,"27-06-1955, Sosnowiec",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Jan Kamiński,"13-11-1955, Starowola",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Poselski Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,AAAA
Jan Kaźmierczak,"04-04-1950, Katowice",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Jan Kuriata,"25-10-1958, Wrocław",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Jan Musiał,"05-02-1955, Bochnia",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Jan Religa,"29-11-1945, Zbilutka",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polska Jest Najważniejsza,Prawo i Sprawiedliwość,False,,,False,,,False,,,AAAA
Janusz Cichoń,"07-01-1957, Bytom",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,True,"Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni",Koalicja Obywatelska,AAAA
Janusz Dzięcioł,"11-12-1953, Dąbrowa Chełmińska",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Janusz Mikulicz,"25-05-1951, Ubocze",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Jan Warzecha,"21-04-1959, Jodłowa",False,,,False,,,True,"PZPR
",,True,"PZPR
",,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,AAAA
Jan Widacki,"06-01-1948, Kraków",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Poselski Sojusz Lewicy Demokratycznej,Lewica i Demokraci,False,,,False,,,False,,,AAAA
Jarosław Gowin,"04-12-1961, Kraków",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Zjednoczona Prawica,Platforma Obywatelska,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Poseł niezrzeszony,Prawo i Sprawiedliwość,AAAA
Jarosław Katulski,"16-10-1961, Koronowo",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Jarosław Matwiejuk,"24-01-1968, Białystok",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Poselski Sojusz Lewicy Demokratycznej,Lewica i Demokraci,False,,,False,,,False,,,AAAA
Jarosław Pięta,"27-12-1964, Sosnowiec",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Jarosław Stolarczyk,"20-03-1972, Łódź",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Jarosław Urbaniak,"07-08-1966, Ostrów Wielkopolski",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,True,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,True,"Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni",Koalicja Obywatelska,AAAA
Jarosław Wojciechowski,"14-11-1955, Czortków",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Jerzy Feliks Fedorowicz,"29-10-1947, Polanica-Zdrój",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Jerzy Rębek,"10-02-1960, Radzyń Podlaski",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,False,,,False,,,AAAA
Jerzy Ziętek,"01-12-1956, Katowice",True,"PPR
",,False,,,True,"PZPR
",,True,"PZPR
",,True,"PZPR
",,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Poseł niezrzeszony,Platforma Obywatelska,False,,,False,,,AAAA
Joanna Kluzik-Rostkowska,"14-12-1963, Katowice",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Prawo i Sprawiedliwość,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,True,"Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni",Koalicja Obywatelska,AAAA
Joanna Mucha,"12-04-1976, Płońsk",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,True,Koło Parlamentarne Polska 2050,Koalicja Obywatelska,AAAA
Joanna Skrzydlewska,"17-02-1977, Łódź",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
John Abraham Godson,"25-11-1970, Umuahia (Nigeria)",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Józef Racki,"28-03-1943, Mdzewko",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Poselski Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,AAAA
Katarzyna Matusik-Lipiec,"29-06-1975, Gorlice",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Kazimierz Hajda,"31-01-1946, Jordanów",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polska Jest Najważniejsza,Prawo i Sprawiedliwość,False,,,False,,,False,,,AAAA
Kazimierz Kutz,"16-02-1929, Katowice-Szopienice",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Poseł niezrzeszony,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Kazimierz Smoliński,"15-07-1955, Malbork",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,AAAA
Klaudiusz Balcerzak,"16-02-1944, Nackel (Niemcy)",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Konstanty Oświęcimski,"19-09-1964, Trzebiatów",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Krystyna Kłosin,"14-07-1954, Minkowice",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Krzysztof Borkowski,"10-08-1964, Siedlce",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Poselski Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,AAAA
Krzysztof Brejza,"16-05-1983, Bydgoszcz",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,False,,,AAAA
Krzysztof Matyjaszczyk,"27-05-1974, Radomsko",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Poselski Sojusz Lewicy Demokratycznej,Lewica i Demokraci,False,,,False,,,False,,,AAAA
Krzysztof Popiołek,"16-02-1956, Babule",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Zjednoczona Prawica,Prawo i Sprawiedliwość,False,,,False,,,AAAA
Krzysztof Sońta,"06-05-1968, Radom",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,False,,,False,,,AAAA
Krzysztof Tołwiński,"28-02-1968, Siemiatycze",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,False,,,False,,,False,,,AAAA
Krzysztof Tyszkiewicz,"19-03-1980, Warszawa",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Lech Sprawka,"09-08-1955, Kolonia Radawczyk",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,True,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,False,,,AAAA
Lena Dąbkowska-Cichocka,"23-11-1973, Moskwa",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polska Jest Najważniejsza,Prawo i Sprawiedliwość,False,,,False,,,False,,,AAAA
Leszek Aleksandrzak,"08-08-1958, Opatówek",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Poselski Sojusz Lewicy Demokratycznej,Lewica i Demokraci,True,Klub Poselski Sojusz Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,False,,,False,,,AAAA
Leszek Cieślik,"18-11-1955, Sandomierz",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Leszek Deptuła,"25-02-1953, Żagań",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Poselski Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,AAAA
Leszek Jastrzębski,"20-08-1976, Warszawa",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Leszek Redzimski,"25-12-1961, Łąg",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,False,,,AAAA
Łukasz Borowiak,"11-04-1975, Leszno",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Łukasz Gibała,"10-09-1977, Kraków",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Poseł niezrzeszony,Platforma Obywatelska,False,,,False,,,AAAA
Łukasz Tusk,"24-09-1985, Opole",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
Maciej Orzechowski,"04-05-1971, Krotoszyn",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,True,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,False,,,False,,,AAAA
